,Tempo ,Suscetiveis,Infectados
12826,25.05078125,44.251901384709946,1856.1284336411657
12827,25.052734375,44.20723902993513,1856.1403105791735
12828,25.0546875,44.162621444041136,1856.1521390102673
12829,25.056640625,44.11804858371997,1856.163918982217
12830,25.05859375,44.07352040570137,1856.1756505427502
12831,25.060546875,44.02903686675282,1856.1873337395525
12832,25.0625,43.984597923679466,1856.1989686202676
12833,25.064453125,43.94020353332415,1856.210555232497
12834,25.06640625,43.895853652567354,1856.2220936238007
12835,25.068359375,43.85154823832718,1856.2335838416961
12836,25.0703125,43.807287247559344,1856.2450259336595
12837,25.072265625,43.76307063725712,1856.2564199471244
12838,25.07421875,43.71889836445136,1856.2677659294832
12839,25.076171875,43.67477038621044,1856.279063928086
12840,25.078125,43.63068665964023,1856.2903139902414
12841,25.080078125,43.586647141884114,1856.301516163216
12842,25.08203125,43.54265179012292,1856.312670494235
12843,25.083984375,43.498700561574914,1856.323777030481
12844,25.0859375,43.454793413495786,1856.3348358190963
12845,25.087890625,43.41093030317861,1856.3458469071802
12846,25.08984375,43.36711118795384,1856.3568103417913
12847,25.091796875,43.323336025189256,1856.367726169946
12848,25.09375,43.279604772289986,1856.3785944386195
12849,25.095703125,43.23591738669844,1856.389415194745
12850,25.09765625,43.192273825894304,1856.4001884852146
12851,25.099609375,43.14867404739453,1856.4109143568787
12852,25.1015625,43.10511800875328,1856.4215928565463
12853,25.103515625,43.061605667561935,1856.4322240309848
12854,25.10546875,43.018136981449054,1856.4428079269203
12855,25.107421875,42.97471190808035,1856.4533445910376
12856,25.109375,42.93133040515868,1856.46383406998
12857,25.111328125,42.88799243042401,1856.4742764103494
12858,25.11328125,42.84469794165339,1856.4846716587065
12859,25.115234375,42.80144689666094,1856.4950198615704
12860,25.1171875,42.75823925329782,1856.5053210654196
12861,25.119140625,42.71507496945221,1856.5155753166907
12862,25.12109375,42.67195400304928,1856.5257826617797
12863,25.123046875,42.628876312051176,1856.5359431470406
12864,25.125,42.585841854456994,1856.546056818787
12865,25.126953125,42.54285058830275,1856.5561237232912
12866,25.12890625,42.49990247166136,1856.5661439067842
12867,25.130859375,42.45699746264262,1856.576117415456
12868,25.1328125,42.414135519393184,1856.5860442954558
12869,25.134765625,42.371316600096534,1856.5959245928914
12870,25.13671875,42.32854066297295,1856.6057583538297
12871,25.138671875,42.2858076662795,1856.6155456242968
12872,25.140625,42.24311756831003,1856.625286450278
12873,25.142578125,42.2004703273951,1856.6349808777172
12874,25.14453125,42.15786590190199,1856.644628952518
12875,25.146484375,42.11530425023467,1856.6542307205425
12876,25.1484375,42.072785330833774,1856.6637862276127
12877,25.150390625,42.03030910217659,1856.673295519509
12878,25.15234375,41.987875522777,1856.682758641972
12879,25.154296875,41.945484551185515,1856.6921756407007
12880,25.15625,41.90313614598919,1856.7015465613538
12881,25.158203125,41.860830265811636,1856.710871449549
12882,25.16015625,41.818566869312995,1856.7201503508636
12883,25.162109375,41.77634591518991,1856.7293833108345
12884,25.1640625,41.734167362175484,1856.7385703749574
12885,25.166015625,41.6920311690393,1856.7477115886877
12886,25.16796875,41.64993729458736,1856.7568069974404
12887,25.169921875,41.60788569766206,1856.7658566465898
12888,25.171875,41.56587633714221,1856.7748605814697
12889,25.173828125,41.52390917194294,1856.7838188473736
12890,25.17578125,41.48198416101575,1856.7927314895544
12891,25.177734375,41.44010126334844,1856.8015985532245
12892,25.1796875,41.398260437965085,1856.810420083556
12893,25.181640625,41.35646164392605,1856.8191961256807
12894,25.18359375,41.31470484032793,1856.82792672469
12895,25.185546875,41.27298998630353,1856.8366119256352
12896,25.1875,41.23131704102186,1856.8452517735268
12897,25.189453125,41.1896859636881,1856.8538463133355
12898,25.19140625,41.148096713543566,1856.8623955899916
12899,25.193359375,41.106549249865715,1856.8708996483854
12900,25.1953125,41.065043531968094,1856.8793585333667
12901,25.197265625,41.023579519200325,1856.8877722897455
12902,25.19921875,40.982157170948085,1856.8961409622914
12903,25.201171875,40.94077644663307,1856.904464595734
12904,25.203125,40.89943730571301,1856.912743234763
12905,25.205078125,40.85813970768157,1856.9209769240279
12906,25.20703125,40.81688361206842,1856.929165708138
12907,25.208984375,40.77566897843914,1856.937309631663
12908,25.2109375,40.73449576639522,1856.9454087391325
12909,25.212890625,40.693363935574034,1856.953463075036
12910,25.21484375,40.65227344564883,1856.9614726838236
12911,25.216796875,40.61122425632869,1856.9694376099046
12912,25.21875,40.570216327358516,1856.9773578976494
12913,25.220703125,40.52924961851899,1856.9852335913884
12914,25.22265625,40.48832408962657,1856.9930647354117
12915,25.224609375,40.44743970053347,1857.0008513739701
12916,25.2265625,40.4065964111276,1857.0085935512745
